Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,transmition_oil_temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Indication_of_brake_switch_ON/OFF
371.2,744,84,1,90,0,-0.4,2,2
332.8,674,84,1,90,0,-0.2,2,2
320,662,84,1,90,0,0,2,2
332.8,664,84,1,90,0,0,2,2
332.8,666,84,1,90,0,0,2,2
332.8,669,84,1,90,0,0,2,2
332.8,666,84,1,90,0,0,2,2
332.8,667,85,1,90,0,0,2,2
332.8,668,85,1,90,0,0,2,2
332.8,669,85,1,90,0,0,2,2
332.8,668,85,1,90,0,0,2,2
345.6,670,85,1,90,0,0,2,2
332.8,671,86,1,90,0,0,2,2
332.8,670,86,1,90,0,0,2,2
345.6,671,86,1,90,0,0,2,2
332.8,669,86,1,90,0,0,2,2
320,670,86,1,90,0,0,2,2
345.6,669,86,1,90,0,0,2,2
320,666,87,1,90,0,0,2,2
332.8,670,87,1,90,0,0,2,2
332.8,667,87,1,90,0,0,2,2
332.8,668,87,1,90,0,0,2,2
320,668,87,1,90,0,0,2,2
332.8,671,87,1,90,0,0,2,2
332.8,670,87,1,90,0,0,2,2
320,670,87,1,90,0,0,2,2
332.8,670,87,1,90,0,0,2,2
332.8,668,87,1,90,0,0,2,2
320,670,87,1,90,0,0.1,1,1
345.6,707,87,1,90,0,0.3,1,1
768,1138,87,1,90,2,1.1,1,1
1177.6,1696,87,1,90,8,1.7,1,1
1164.8,1959,87,1,90,11,0.9,1,1
1484.8,2123,87,1,90,15,1.1,1,1
1446.4,2005,87,2,90,19,1,1,1
1267.2,2150,86,2,90,21,0.7,1,1
844.8,1843,86,3,90,22,0.2,1,1
1216,1700,86,3,90,24,0.6,1,1
1612.8,2018,85,3,90,26,0.8,1,1
2048,2193,84,3,90,29,1,1,1
1228.8,2072,84,3,90,31,0.3,1,1
1651.2,1896,84,4,90,33,0.6,1,1
755.2,1669,83,4,90,34,0.1,1,1
563.2,1642,83,4,90,34,-0.1,1,1
1011.2,1715,83,4,90,34,0.2,1,1
627.2,1663,83,4,90,35,-0.1,1,1
742.4,1712,83,4,90,35,0,1,1
921.6,1708,83,4,90,35,0.2,1,1
435.2,1648,83,4,90,35,-0.3,1,1
409.6,1632,83,4,90,34,-0.2,1,1
422.4,1581,83,4,90,33,-0.2,1,1
473.6,1576,83,4,90,33,-0.1,1,1
371.2,1525,83,4,90,32,-0.3,2,2
89.6,1452,83,4,90,30,-0.5,2,2
0,1357,83,4,90,28,-0.6,2,2
140.8,1095,83,4,90,27,-0.4,1,1
294.4,1057,84,4,90,26,-0.3,1,1
537.6,1248,84,4,90,25,-0.1,1,1
870.4,1431,84,4,90,25,0.2,1,1
793.6,1422,84,4,90,25,0.1,1,1
1152,1644,84,4,90,26,0.4,1,1
665.6,1433,84,4,90,27,0.1,1,1
1036.8,1624,84,4,90,27,0.3,1,1
896,1566,84,4,90,28,0.2,1,1
742.4,1521,84,4,90,28,0.1,1,1
742.4,1543,84,4,90,29,0.1,1,1
576,1487,84,4,90,29,0,1,1
844.8,1597,84,4,90,29,0.1,1,1
1100.8,1712,84,4,90,30,0.3,1,1
665.6,1577,85,4,90,31,0,1,1
601.6,1531,84,4,90,31,0,1,1
396.8,1353,84,4,90,30,-0.2,1,1
435.2,1395,84,4,90,29,-0.2,1,1
550.4,1461,84,4,90,28,0,1,1
576,1460,84,4,90,28,0,1,1
755.2,1502,84,4,90,28,0.1,1,1
1164.8,1733,84,4,90,28,0.5,1,1
460.8,1405,84,4,90,28,-0.1,1,1
307.2,1240,84,4,90,27,-0.2,2,2
281.6,1081,84,4,90,25,-0.5,2,2
281.6,968,84,4,90,22,-1.1,2,2
320,1044,84,3,90,19,-0.4,2,2
332.8,1089,84,3,90,17,-0.3,2,2
320,1003,84,3,90,16,-0.3,2,2
332.8,949,84,3,90,14,-0.3,2,2
358.4,897,84,3,90,13,-0.3,2,2
396.8,850,84,3,90,10,-0.7,2,2
409.6,833,84,3,90,8,-0.6,2,2
345.6,836,84,1,90,6,-0.2,1,1
307.2,840,84,1,90,6,-0.1,1,1
576,1212,84,1,90,7,0.5,1,1
524.8,1383,84,1,90,8,0.2,1,1
704,1641,84,1,90,10,0.3,1,1
1280,2130,84,1,90,13,0.9,1,1
972.8,1893,84,2,90,16,0.6,1,1
384,1532,84,2,90,17,-0.3,1,1
460.8,1596,84,2,90,17,-0.2,1,1
499.2,1634,84,2,90,17,-0.1,1,1
716.8,1760,84,2,90,17,0.1,1,1
1113.6,2029,84,2,90,20,0.5,1,1
435.2,1784,84,2,90,21,-0.1,1,1
422.4,1392,84,3,90,21,-0.2,1,1
448,1408,84,3,90,21,-0.1,1,1
409.6,1370,84,3,90,22,-0.2,2,2
371.2,1311,84,3,90,21,-0.5,2,2
371.2,1299,84,3,90,21,-0.2,1,1
524.8,1416,84,3,90,21,0,1,1
806.4,1561,83,3,90,22,0.3,1,1
665.6,1517,83,3,90,23,0.1,1,1
1088,1653,83,3,90,26,0.5,1,1
601.6,1741,83,3,90,27,0,1,1
473.6,1762,83,3,90,28,-0.2,1,1
409.6,1664,83,3,90,28,-0.3,1,1
371.2,1604,83,3,90,28,-0.4,1,1
358.4,1561,83,3,90,28,-0.4,1,1
422.4,1716,83,3,90,27,-0.2,1,1
422.4,1745,83,3,90,27,-0.2,1,1
448,1764,83,3,90,28,-0.2,1,1
422.4,1766,83,3,90,28,-0.2,1,1
448,1797,83,3,90,28,-0.2,1,1
652.8,1878,83,3,90,29,0,1,1
857.6,1976,83,3,90,30,0.1,1,1
1830.4,2129,83,3,90,32,0.9,1,1
1011.2,2205,83,3,90,35,0.1,1,1
563.2,1771,83,4,90,35,-0.4,2,2
563.2,1601,83,4,90,32,-1.1,2,2
460.8,1404,83,4,90,29,-1.2,2,2
243.2,1046,83,4,90,25,-1.3,2,2
307.2,1037,83,4,90,23,-0.8,2,2
422.4,1248,83,3,90,21,-0.4,2,2
384,1285,83,3,90,20,-0.4,2,2
332.8,1175,83,3,90,19,-0.8,2,2
332.8,1045,83,3,90,16,-1,2,2
396.8,937,83,3,90,12,-1.4,2,2
396.8,863,83,3,90,7,-1.9,2,2
371.2,804,83,1,90,2,-0.9,2,2
332.8,740,83,1,90,0,-0.6,2,2
294.4,677,83,1,90,0,-0.1,2,2
307.2,667,83,1,90,0,-0.1,2,2
294.4,664,83,1,90,0,-0.1,2,2
294.4,662,84,1,90,0,-0.1,2,2
307.2,693,84,1,90,0,0,2,2
294.4,671,84,1,90,0,-0.3,2,2
307.2,666,84,1,90,0,-0.1,2,2
294.4,665,84,1,90,0,-0.1,2,2
294.4,664,84,1,90,0,-0.1,2,2
294.4,665,85,1,90,0,-0.1,2,2
294.4,665,85,1,90,0,-0.1,2,2
307.2,666,85,1,90,0,-0.1,2,2
307.2,664,85,1,90,0,-0.1,2,2
294.4,662,86,1,90,0,-0.1,2,2
307.2,665,86,1,90,0,-0.1,2,2
294.4,668,86,1,90,0,-0.1,2,2
307.2,667,86,1,90,0,-0.1,2,2
307.2,666,86,1,90,0,-0.1,2,2
307.2,668,86,1,90,0,-0.1,2,2
294.4,663,87,1,90,0,-0.1,2,2
294.4,666,87,1,90,0,-0.1,2,2
307.2,668,87,1,90,0,-0.1,2,2
294.4,672,87,1,90,0,-0.1,2,2
307.2,670,87,1,90,0,-0.1,2,2
307.2,670,87,1,90,0,-0.1,2,2
307.2,666,87,1,90,0,-0.1,2,2
307.2,667,87,1,90,0,-0.1,2,2
307.2,667,87,1,90,0,-0.1,2,2
307.2,667,87,1,90,0,-0.1,2,2
307.2,664,87,1,90,0,-0.1,2,2
307.2,668,87,1,90,0,0,2,2
332.8,702,87,1,90,0,0.3,2,2
307.2,684,87,1,90,0,-0.3,2,2
307.2,667,87,1,90,0,-0.4,2,2
307.2,664,87,1,90,0,-0.1,2,2
307.2,668,87,1,90,0,-0.1,2,2
307.2,668,87,1,90,0,-0.1,2,2
307.2,665,87,1,90,0,-0.1,2,2
307.2,665,87,1,90,0,-0.1,2,2
307.2,667,87,1,90,0,-0.1,2,2
307.2,667,87,1,90,0,-0.1,2,2
320,668,87,1,90,0,-0.1,2,2
307.2,669,87,1,90,0,-0.1,2,2
294.4,671,87,1,90,0,-0.1,2,2
320,665,87,1,90,0,-0.1,2,2
332.8,667,87,1,90,0,-0.1,2,2
307.2,669,87,1,90,0,-0.1,2,2
307.2,670,87,1,89,0,-0.1,2,2
307.2,670,87,1,89,0,-0.1,2,2
320,663,87,1,89,0,-0.1,2,2
320,666,87,1,89,0,-0.1,2,2
320,668,87,1,89,0,-0.1,2,2
320,689,87,1,89,0,0.3,1,1
448,837,87,1,89,1,0.4,1,1
998.4,1522,87,1,89,6,1.6,1,1
1011.2,1736,87,1,89,10,0.8,1,1
1907.2,2461,87,1,89,15,1.4,1,1
1024,2053,86,2,89,18,0.5,1,1
1344,1986,86,2,89,20,0.5,1,1
1497.6,1842,86,3,89,23,0.7,1,1
1254.4,1828,85,3,89,26,0.5,1,1
665.6,1745,85,3,89,27,0,1,1
486.4,1647,84,3,89,27,-0.3,1,1
716.8,1747,84,3,89,27,-0.1,1,1
908.8,1869,84,3,89,28,0.2,1,1
499.2,1767,84,3,89,28,-0.2,1,1
396.8,1655,83,3,89,28,-0.3,1,1
371.2,1592,83,3,89,27,-0.4,1,1
358.4,1533,83,3,89,27,-0.3,1,1
345.6,1462,83,3,89,26,-0.6,2,2
332.8,1357,83,3,89,23,-0.9,2,2
332.8,1217,83,3,89,19,-1.7,2,2
409.6,1014,83,3,89,13,-1.9,2,2
422.4,862,83,3,89,8,-1.4,2,2
345.6,830,83,3,89,6,-0.3,2,2
294.4,785,83,1,89,5,-0.4,1,1
435.2,944,83,1,89,5,0.2,1,1
614.4,1253,83,1,89,6,0.4,1,1
524.8,1254,83,1,89,7,0.3,1,1
550.4,1299,83,1,89,7,0.4,1,1
563.2,1398,83,1,89,8,0.3,1,1
371.2,1261,83,1,89,8,0,1,1
281.6,851,84,1,89,8,-0.1,1,1
320,838,84,1,89,7,-0.2,1,1
307.2,833,84,1,89,7,-0.2,1,1
320,837,84,1,89,7,-0.1,1,1
320,837,84,1,89,6,-0.1,1,1
320,836,84,1,89,5,-0.1,1,1
320,845,84,1,89,5,-0.2,1,1
332.8,835,84,1,89,4,0,1,1
371.2,833,84,1,89,4,0.1,2,2
345.6,778,85,1,89,3,-0.9,2,2
396.8,761,85,1,89,0,-0.3,1,1
371.2,736,85,1,89,0,-0.1,2,2
332.8,677,85,14,89,0,0,2,2
307.2,677,85,0,89,0,0,2,2
268.8,660,86,0,89,0,0,2,2
268.8,663,86,0,89,0,0,2,2
256,678,86,0,89,0,0,2,2
256,680,86,0,89,0,0,1,1
243.2,684,86,0,89,0,0,1,1
230.4,676,86,0,89,0,0,1,1
243.2,669,86,0,89,0,0,1,1
243.2,668,86,0,89,0,0,1,1
230.4,669,86,0,89,0,0,1,1
243.2,666,86,0,89,0,0,1,1
243.2,670,87,0,89,0,0,1,1
230.4,665,87,0,89,0,0,1,1
230.4,669,87,0,89,0,0,1,1
243.2,670,87,0,89,0,0,1,1
243.2,663,87,0,89,0,0,2,2
601.6,1276,95,0,88,0,0,2,2
256,975,95,0,88,0,0,2,2
243.2,727,95,0,88,0,0,2,2
230.4,647,95,0,88,0,0,2,2
204.8,634,95,0,88,0,0,2,2
192,631,94,0,88,0,0,2,2
217.6,656,94,0,88,0,0,2,2
332.8,682,94,1,88,0,0.1,2,2
422.4,680,93,1,88,0,0.3,1,1
768,981,93,1,88,1,0.7,1,1
550.4,886,93,1,88,4,0.2,1,1
934.4,1208,93,1,88,6,0.7,1,1
857.6,1370,93,1,88,8,0.3,1,1
921.6,1489,93,1,88,9,0.2,1,1
1292.8,1850,93,1,88,12,0.7,1,1
947.2,1650,92,2,88,13,0.2,1,1
537.6,1170,92,2,88,13,-0.2,1,1
435.2,948,92,2,88,12,-0.4,2,2
448,899,91,2,88,10,-0.8,2,2
435.2,858,91,2,88,8,-0.8,1,1
870.4,1229,91,2,88,8,0.1,1,1
896,1350,91,2,88,10,0.2,1,1
524.8,1117,91,2,88,11,-0.4,1,1
614.4,1185,90,2,88,10,-0.5,1,1
1126.4,1511,90,2,88,11,0.1,1,1
1728,1783,90,2,88,15,0.9,1,1
1126.4,1710,90,2,88,18,0.3,1,1
448,1157,90,3,88,17,-0.8,2,2
499.2,997,89,3,88,15,-0.5,2,2
460.8,940,88,3,88,13,-0.7,2,2
499.2,868,88,3,88,9,-1.8,2,2
512,848,87,1,88,5,-0.8,1,1
1177.6,1353,87,1,88,6,1.1,1,1
1779.2,1988,87,1,88,11,1.4,1,1
921.6,1722,86,2,88,14,0.4,1,1
742.4,1558,86,2,88,15,0.1,1,1
537.6,1490,86,2,88,16,-0.4,2,2
396.8,1217,86,2,88,14,-1.1,2,2
384,983,86,2,88,11,-1.2,2,2
409.6,861,86,2,88,8,-1,2,2
665.6,1132,85,2,88,7,0.1,1,1
1318.4,1814,85,1,88,10,1,1,1
1625.6,2080,86,1,88,13,1,1,1
1856,1972,86,2,88,17,1,1,1
2572.8,2233,86,2,88,21,1.3,1,1
3072,2494,86,2,88,26,1.2,1,1
2355.2,2016,86,3,88,29,0.9,1,1
2329.6,2082,86,3,88,33,0.9,1,1
2662.4,2286,86,3,88,36,0.9,1,1
2675.2,2265,86,4,89,39,0.7,1,1
2240,1996,86,4,89,41,0.6,1,1
2342.4,2091,86,4,89,43,0.6,1,1
2534.4,2210,86,4,89,46,0.6,1,1
2112,2168,86,4,89,48,0.4,1,1
1689.6,1781,86,5,89,49,0.3,1,1
1510.4,1745,86,5,89,50,0.2,1,1
780.8,1761,86,5,89,51,-0.2,1,1
1292.8,1777,86,5,89,51,0.1,1,1
345.6,1602,86,5,89,50,-0.5,2,2
230.4,1614,86,5,89,48,-0.5,1,1
537.6,1612,86,5,89,47,-0.3,1,1
256,1435,86,5,89,46,-0.5,1,1
51.2,1483,86,5,89,45,-0.5,1,1
0,1467,86,5,89,43,-0.6,2,2
0,1372,86,5,89,40,-1,2,2
0,1297,86,5,89,36,-1.8,2,2
0,1417,87,4,89,30,-1.7,2,2
320,1096,87,4,89,26,-1.2,2,2
435.2,903,87,4,89,22,-1.1,2,2
524.8,1056,87,3,89,18,-1.1,2,2
499.2,987,86,3,89,14,-1.5,2,2
550.4,870,86,3,89,9,-1.7,2,2
537.6,823,86,1,89,4,-1.6,2,2
473.6,780,86,1,89,0,-0.6,2,2
409.6,705,86,1,89,0,0,2,2
384,685,86,1,89,0,0,2,2
358.4,680,86,1,89,0,0,2,2
345.6,674,86,1,89,0,0,2,2
358.4,675,86,1,89,0,0,2,2
332.8,672,86,1,89,0,0,2,2
345.6,668,87,1,89,0,0,2,2
332.8,669,87,1,89,0,0,2,2
332.8,666,87,1,89,0,0,2,2
332.8,667,87,1,89,0,0,2,2
358.4,668,87,1,89,0,0,2,2
345.6,669,87,1,89,0,0,2,2
345.6,669,87,1,89,0,0,2,2
358.4,670,87,1,89,0,0,2,2
345.6,668,87,1,89,0,0,2,2
345.6,670,87,1,89,0,0,2,2
345.6,665,87,1,89,0,0,2,2
371.2,666,87,1,89,0,0,2,2
358.4,667,87,1,89,0,0,2,2
345.6,666,87,1,89,0,0,2,2
358.4,669,87,1,89,0,0,2,2
371.2,666,88,1,89,0,0,2,2
358.4,670,88,1,89,0,0,2,2
358.4,670,88,1,89,0,0,2,2
371.2,670,88,1,89,0,0,2,2
358.4,668,88,1,89,0,0,2,2
358.4,669,88,1,89,0,0,2,2
384,667,88,1,89,0,0,2,2
358.4,669,88,1,89,0,0,2,2
371.2,667,88,1,89,0,0,2,2
358.4,666,88,1,89,0,0,2,2
384,668,88,1,89,0,0,2,2
371.2,669,88,1,89,0,0,2,2
371.2,669,88,1,89,0,0,2,2
384,671,88,1,89,0,0,2,2
384,671,88,1,89,0,0,2,2
358.4,670,88,1,89,0,0,2,2
396.8,667,88,1,89,0,0,2,2
371.2,670,88,1,89,0,0,2,2
384,668,88,1,89,0,0,2,2
384,668,88,1,89,0,0,2,2
396.8,670,88,1,89,0,0,2,2
384,670,88,1,89,0,0,2,2
384,669,88,1,89,0,0,2,2
396.8,668,88,1,89,0,0,2,2
384,669,87,1,89,0,0,2,2
384,672,87,1,89,0,0,2,2
396.8,670,87,1,89,0,0,2,2
384,672,87,1,89,0,0,2,2
384,670,87,1,89,0,0,2,2
384,670,87,1,89,0,0,2,2
371.2,668,87,1,89,0,0,2,2
384,668,87,1,89,0,0,2,2
384,669,87,1,89,0,0,2,2
371.2,671,87,1,89,0,0,2,2
384,669,87,1,89,0,0,2,2
396.8,668,87,1,89,0,0,2,2
371.2,668,87,1,89,0,0,2,2
384,670,87,1,89,0,0,2,2
384,667,87,1,89,0,0,2,2
371.2,669,87,1,89,0,0,2,2
384,666,87,1,89,0,0,2,2
384,669,87,1,89,0,0,2,2
371.2,669,87,1,89,0,0,2,2
384,668,87,1,89,0,0,2,2
371.2,669,87,1,89,0,0,2,2
384,668,87,1,89,0,0,2,2
371.2,668,87,1,89,0,0,2,2
371.2,665,87,1,89,0,0,2,2
371.2,668,87,1,89,0,0,2,2
384,669,87,1,89,0,0,2,2
358.4,668,87,1,89,0,0,2,2
371.2,667,87,1,89,0,0,2,2
384,667,87,1,89,0,0,2,2
384,671,87,1,89,0,0,2,2
371.2,669,87,1,89,0,0,2,2
384,669,87,1,89,0,0,1,1
896,1068,87,1,89,0,1.1,1,1
2086.4,1862,87,1,89,8,2.4,1,1
2880,2481,87,1,89,14,1.9,1,1
4544,3585,87,1,89,22,2.5,1,1
4480,3448,87,2,89,29,1.9,1,1
4416,3552,87,2,89,35,1.8,1,1
5299.2,4072,87,2,89,41,1.7,1,1
4262.4,3316,86,3,89,46,1.3,1,1
4185.6,3381,86,3,89,50,1.3,1,1
4569.6,3650,85,3,90,55,1.3,1,1
4902.4,3898,85,3,90,59,1.2,1,1
1548.8,3314,85,4,90,61,0,1,1
3571.2,3038,85,4,90,63,0.5,1,1
3174.4,2547,85,5,90,66,0.4,1,1
3097.6,2496,85,5,90,68,0.4,1,1
1664,2241,85,6,90,69,0,1,1
3340.8,2605,85,5,90,70,0.2,1,1
3468.8,2661,85,5,90,72,0.4,1,1
3340.8,2582,86,5,90,73,0.4,1,1
2483.2,2574,86,5,90,74,0.1,1,1
499.2,2090,86,6,90,73,-0.4,1,1
2496,2236,86,6,90,73,0.1,1,1
3417.6,2731,87,5,90,74,0.3,1,1
3404.8,2727,87,5,90,75,0.4,1,1
896,2371,87,5,90,74,-0.3,2,2
614.4,1887,87,6,90,72,-0.4,2,2
729.6,1848,87,6,91,69,-0.9,2,2
601.6,1687,87,6,91,63,-2,2,2
153.6,1327,87,6,91,56,-2.2,2,2
384,1105,87,5,91,48,-2.2,2,2
345.6,1043,87,5,91,41,-2.2,2,2
371.2,905,87,5,91,34,-2.2,2,2
384,880,87,4,91,26,-2.4,2,2
358.4,839,87,3,91,18,-2.5,2,2
460.8,958,87,3,91,15,-0.1,1,1
409.6,902,87,3,90,14,-0.2,2,2
409.6,866,87,3,90,12,-1,2,2
473.6,824,87,3,90,8,-1.7,2,2
460.8,805,87,1,90,2,-1.3,2,2
448,757,87,1,90,0,-0.4,2,2
396.8,694,87,1,90,0,0,2,2
396.8,682,87,1,90,0,0,2,2
371.2,677,87,1,90,0,0,2,2
384,676,87,1,90,0,0,2,2
358.4,674,87,1,90,0,0,2,2
371.2,674,87,1,90,0,0,2,2
358.4,672,87,1,90,0,0,2,2
371.2,672,87,1,90,0,0,2,2
358.4,670,87,1,90,0,0,2,2
358.4,671,87,1,90,0,0,2,2
371.2,671,87,1,90,0,0,2,2
358.4,673,87,1,90,0,0,2,2
384,673,87,1,90,0,0,2,2
371.2,674,87,1,90,0,0,2,2
384,674,87,1,90,0,0,2,2
371.2,672,87,1,90,0,0,2,2
384,673,87,1,90,0,0,2,2
371.2,671,87,1,90,0,0,2,2
371.2,672,87,1,90,0,0,2,2
384,672,87,1,90,0,0,2,2
371.2,671,87,1,90,0,0,2,2
371.2,672,87,1,90,0,0,2,2
371.2,672,87,1,90,0,0,2,2
371.2,673,87,1,90,0,0,2,2
384,670,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
384,670,87,1,90,0,0,2,2
371.2,669,87,1,90,0,0,2,2
371.2,668,87,1,90,0,0,2,2
384,673,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
371.2,667,87,1,90,0,0,2,2
384,670,87,1,90,0,0,2,2
371.2,669,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
384,671,87,1,90,0,0,2,2
371.2,669,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
384,668,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
371.2,668,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
371.2,668,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
384,670,87,1,90,0,0,2,2
358.4,667,87,1,90,0,0,2,2
358.4,666,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
371.2,669,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
384,667,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
358.4,667,87,1,90,0,0,2,2
371.2,669,87,1,90,0,0,2,2
358.4,670,87,1,90,0,0,2,2
358.4,669,87,1,90,0,0,2,2
371.2,669,87,1,90,0,0,2,2
371.2,670,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
371.2,671,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
358.4,669,87,1,90,0,0,2,2
371.2,668,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
371.2,667,87,1,90,0,0,2,2
371.2,668,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
358.4,668,87,1,90,0,0,2,2
371.2,671,87,1,90,0,0,2,2
384,685,87,1,90,0,0.3,1,1
1062.4,1248,87,1,90,2,1.4,1,1
1548.8,1741,87,1,90,8,1.6,1,1
1548.8,2044,87,1,90,12,1,1,1
1792,1886,87,2,90,16,1.1,1,1
1971.2,2083,87,2,90,20,1.1,1,1
1126.4,2009,87,2,90,23,0.3,1,1
921.6,1629,87,3,90,24,0.1,1,1
1395.2,1861,87,3,90,26,0.4,1,1
2035.2,2031,86,3,90,29,0.7,1,1
2112,2077,86,3,91,31,0.7,1,1
1856,2029,85,4,91,34,0.6,1,1
1856,1822,85,4,91,36,0.6,1,1
2060.8,1853,85,4,91,38,0.7,1,1
2995.2,2546,85,3,91,41,0.7,1,1
3827.2,3079,85,3,91,45,1.3,1,1
4172.8,3367,85,3,91,50,1.3,1,1
4608,3665,85,3,91,55,1.3,1,1
5120,3961,85,3,91,60,1.3,1,1
5171.2,3908,85,3,91,64,1,1,1
4313.6,3460,85,4,91,68,0.9,1,1
4582.4,3539,85,4,92,71,0.9,1,1
5465.6,3647,85,4,92,74,1,1,1
5798.4,3740,85,4,92,78,0.8,1,1
4480,3023,85,5,92,80,0.4,1,1
3520,2798,85,5,92,81,0.2,1,1
3520,2820,85,5,92,82,0.2,1,1
3532.8,2855,85,5,92,83,0.2,1,1
3750.4,2897,85,5,92,84,0.3,1,1
3852.8,2941,85,5,92,85,0.3,1,1
2624,2953,85,5,92,86,0,1,1
524.8,2394,86,6,92,85,-0.4,1,1
729.6,2243,86,6,92,84,-0.3,2,2
704,2190,86,6,92,82,-0.5,2,2
332.8,2113,86,6,92,79,-1,2,2
0,2016,86,6,92,76,-1,2,2
0,1937,86,6,92,74,-0.7,2,2
0,1843,86,6,92,70,-1.5,2,2
0,1723,86,6,92,65,-1.5,2,2
0,1589,86,6,92,60,-1.5,2,2
192,1176,86,6,92,55,-1.6,2,2
358.4,1198,86,5,92,50,-1.6,2,2
332.8,1155,86,5,92,46,-0.8,2,2
307.2,995,86,5,92,40,-2.3,2,2
345.6,892,86,5,92,32,-2.5,2,2
345.6,848,86,4,92,24,-2.6,2,2
396.8,868,86,3,92,16,-2.4,2,2
473.6,859,86,3,92,11,-0.8,2,2
435.2,814,86,3,92,8,-0.7,2,2
409.6,815,86,3,92,5,-0.9,2,2
409.6,762,86,1,92,2,-0.9,2,2
422.4,743,86,1,92,0,-0.4,2,2
358.4,685,86,1,92,0,0,2,2
345.6,678,86,1,92,0,0,2,2
358.4,678,86,1,92,0,0,2,2
345.6,676,86,1,92,0,0,2,2
358.4,675,86,1,92,0,0,2,2
345.6,672,86,1,92,0,0,2,2
358.4,670,86,1,92,0,0,2,2
345.6,671,86,1,92,0,0,2,2
345.6,667,86,1,92,0,0,2,2
358.4,669,87,1,92,0,0,2,2
345.6,667,87,1,92,0,0,2,2
345.6,668,87,1,92,0,0,2,2
332.8,667,87,1,92,0,0,2,2
345.6,670,87,1,92,0,0,2,2
332.8,670,87,1,92,0,0,2,2
320,668,87,1,92,0,0,2,2
345.6,667,87,1,92,0,0,2,2
345.6,667,87,1,92,0,0,2,2
332.8,667,87,1,92,0,0,2,2
332.8,669,87,1,92,0,0,2,2
345.6,668,87,1,92,0,0,2,2
345.6,670,87,1,92,0,0,2,2
345.6,669,87,1,92,0,0,2,2
358.4,671,87,1,92,0,0,2,2
358.4,672,87,1,92,0,0,2,2
371.2,672,87,1,92,0,0,2,2
358.4,670,87,1,92,0,0,2,2
358.4,671,87,1,92,0,0,2,2
371.2,671,87,1,92,0,0,2,2
358.4,669,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
384,673,87,1,92,0,0,2,2
371.2,671,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
371.2,671,87,1,92,0,0,2,2
371.2,671,87,1,92,0,0,2,2
384,671,87,1,92,0,0,2,2
371.2,673,87,1,92,0,0,2,2
371.2,672,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
384,669,87,1,92,0,0,2,2
371.2,668,87,1,92,0,0,2,2
358.4,669,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
358.4,668,87,1,92,0,0,2,2
358.4,669,87,1,92,0,0,2,2
371.2,668,87,1,92,0,0,2,2
371.2,667,87,1,92,0,0,2,2
358.4,669,87,1,92,0,0,2,2
371.2,668,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
358.4,668,87,1,92,0,0,2,2
358.4,666,87,1,92,0,0,2,2
358.4,668,87,1,92,0,0,2,2
371.2,667,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
358.4,669,87,1,92,0,0,2,2
371.2,667,87,1,92,0,0,2,2
358.4,668,87,1,92,0,0,2,2
358.4,669,87,1,92,0,0,2,2
358.4,666,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
358.4,670,87,1,92,0,0,2,2
358.4,670,87,1,92,0,0,2,2
384,671,87,1,92,0,0,2,2
358.4,667,87,1,92,0,0,2,2
371.2,669,87,1,92,0,0,2,2
358.4,667,87,1,92,0,0.1,2,2
358.4,669,87,1,92,0,0.1,2,2
384,701,87,1,92,0,0.3,1,1
1548.8,1561,87,1,92,4,2.1,1,1
1536,1995,87,1,92,11,1.5,1,1
1740.8,2027,87,2,92,15,1.2,1,1
2304,2151,87,2,92,19,1.4,1,1
3008,2536,87,2,92,24,1.5,1,1
3776,2927,87,2,92,29,1.5,1,1
3059.2,2457,87,3,92,33,1.1,1,1
3110.4,2576,87,3,92,37,1,1,1
3456,2709,86,3,92,41,1.1,1,1
